5 digit NTD ID,AgencyID,Agency,Active,Reporter Type,UZA,UZA Name,Modes,TOS,2-Jan,2-Feb,2-Mar,2-Apr,2-May,2-Jun,2-Jul,2-Aug,2-Sep,2-Oct,2-Nov,2-Dec,3-Jan,3-Feb,3-Mar,3-Apr,3-May,3-Jun,3-Jul,3-Aug,3-Sep,3-Oct,3-Nov,3-Dec,4-Jan,4-Feb,4-Mar,4-Apr,4-May,4-Jun,4-Jul,4-Aug,4-Sep,4-Oct,4-Nov,4-Dec,5-Jan,5-Feb,5-Mar,5-Apr,5-May,5-Jun,5-Jul,5-Aug,5-Sep,5-Oct,5-Nov,5-Dec,6-Jan,6-Feb,6-Mar,6-Apr,6-May,6-Jun,6-Jul,6-Aug,6-Sep,6-Oct,6-Nov,6-Dec,7-Jan,7-Feb,7-Mar,7-Apr,7-May,7-Jun,7-Jul,7-Aug,7-Sep,7-Oct,7-Nov,7-Dec,8-Jan,8-Feb,8-Mar,8-Apr,8-May,8-Jun,8-Jul,8-Aug,8-Sep,8-Oct,8-Nov,8-Dec,9-Jan,9-Feb,9-Mar,9-Apr,9-May,9-Jun,9-Jul,9-Aug,9-Sep,9-Oct,9-Nov,9-Dec,10-Jan,10-Feb,10-Mar,10-Apr,10-May,10-Jun,10-Jul,10-Aug,10-Sep,10-Oct,10-Nov,10-Dec,11-Jan,11-Feb,11-Mar,11-Apr,11-May,11-Jun,11-Jul,11-Aug,11-Sep,11-Oct,11-Nov,11-Dec,12-Jan,12-Feb,12-Mar,12-Apr,12-May,12-Jun,12-Jul,12-Aug,12-Sep,12-Oct,12-Nov,12-Dec,13-Jan,13-Feb,13-Mar,13-Apr,13-May,13-Jun,13-Jul,13-Aug,13-Sep,13-Oct,13-Nov,13-Dec,14-Jan,14-Feb,14-Mar,14-Apr,14-May,14-Jun,14-Jul,14-Aug,14-Sep,14-Oct,14-Nov,14-Dec,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep
60085,6085,"Houston - VPSI, Inc.",Inactive,Full Reporter,10,"Houston, TX",VP,DO,"226,870","271,653","190,547","210,687","204,255","192,500","167,409","306,614","254,760","256,565","294,880","250,800","243,812","274,085","289,296","133,000","196,560","267,120","263,516","393,939","548,163","357,742","272,365","177,016","216,216","182,400","325,680","307,230","270,600","330,132","338,520","343,728","218,747",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60086,6086,Fort Smith Transit,Active,Reduced Reporter,257,"Fort Smith, AR-OK",DR,DO,"15,206","13,852","14,235",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17,061","15,002","14,997","15,310","16,389","16,226","15,252","16,879","15,186","15,903","14,144","13,167","12,748","13,075","14,424","13,589","14,140","15,419","13,514","16,070","14,554","14,666","12,623","12,840","16,160","15,929","15,805","17,883","16,531","15,711","16,938","16,513","15,801","17,747","14,049","14,335","16,419","15,397","17,244","17,665","16,298","14,010","15,756","14,750","11,730","11,997","10,815","11,746","13,292","14,693","16,428","16,041","14,402","15,642","15,739","16,587","16,707","16,697","15,537","15,012","14,680","13,215","16,183","16,187","14,871","15,619","14,648","15,681","16,519","16,184","14,475","14,510","14,994","15,092","16,049","16,561","16,490","16,855","16,505","19,449","17,114","18,896","16,797","14,985","17,331","14,969","16,209",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60086,6086,Fort Smith Transit,Active,Reduced Reporter,257,"Fort Smith, AR-OK",MB,DO,"27,826","25,291","27,018",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,505","21,572","22,709","23,899","26,892","24,978","24,463","28,564","25,806","28,012","24,883","23,747","23,407","23,688","28,187","26,786","28,869","25,999","26,916","28,695","24,226","29,547","26,395","24,261","23,995","23,302","23,224","24,528","24,441","21,245","24,368","24,343","23,171","24,538","20,733","175,322","21,968","21,662","23,815","23,333","22,273","23,313","22,736","23,394","22,504","24,230","20,745","22,637","21,089","22,104","24,900","23,916","22,410","23,609","24,464","24,191","22,948","23,746","21,041","21,334","21,223","19,714","25,181","22,930","23,285","23,207","22,891","25,074","23,017","23,827","21,293","25,083","18,905","18,886","21,091","18,903","20,558","20,518","19,838","21,451","18,254","21,511","18,240","19,674","20,936","19,890","20,867",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60088,6088,Jefferson Parish Department of Transit Administration,Active,Full Reporter,49,"New Orleans, LA",DR,PT,"26,706","23,735","26,048","26,916","28,088","26,070","38,556","38,100","31,167","35,908","34,570","33,852","38,555","36,867","39,013","39,545","40,179","37,503","41,018","39,659","39,725","43,391","37,256","37,864","35,760","23,305","41,612","26,288","39,350","41,341","41,490","32,706","26,452","41,771","39,039","38,158","42,974","37,444","45,434","35,002","44,551","37,584","34,925","37,827",0,"7,949","19,861","18,871","22,322","19,651","23,715","20,845","21,113","26,814","27,904","29,515","29,735","29,676","28,285","26,812","27,783","24,034","29,356","27,651","32,970","29,544","28,814","32,503","28,722","31,401","28,103","26,914","29,185","25,924","28,031","29,336","27,724","28,820","28,916","31,611","20,375","32,626","24,545","23,329","25,343","25,341","29,586","31,738","29,963","30,592","31,682","31,381","30,133","32,947","27,145","27,622","27,580","24,971","31,004","26,177","28,207","31,095","32,791","32,743","30,963","31,479","29,581","27,006","28,258","27,142","27,709","27,488","31,402","31,324","29,158","28,866","25,988","27,161","26,528","24,781","29,979","26,290","27,835","28,302","29,867","29,259","27,867","26,288","28,538","31,678","27,179","27,657","32,163","26,262","27,872","27,984","29,889","27,184","28,752","29,255","28,308","32,303","28,654","26,663","27,563","28,608","27,273","28,817","29,020","30,009","28,999","29,201","31,053","31,503","28,873","29,863","30,950","28,347","34,067","32,437","32,881","32,997","34,212","33,491","32,831","36,436","31,454","31,202","28,653","29,912","35,776","31,869","29,599","22,672","21,037","23,687","23,481","23,621","22,097","20,536","27,663","24,621","29,685","25,698","27,639","22,802","22,744","25,348","24,927","26,960","24,826","22,463","19,781","21,773","39,037","37,205","39,652","38,312","37,288","44,500","37,421"
60088,6088,Jefferson Parish Department of Transit Administration,Active,Full Reporter,49,"New Orleans, LA",MB,PT,"208,740","183,670","202,028","205,069","212,313","197,982","217,357","220,966","197,417","218,594","207,153","214,587","213,570","194,692","205,887","208,694","215,914","205,363","214,165","211,145","202,373","213,913","196,167","205,617","204,475","188,551","214,000","207,402","208,367","215,177","217,175","220,342","198,760","217,298","212,189","218,270","211,310","195,087","221,625","212,232","218,881","215,438","207,476","195,392","14,474","106,328","116,531","120,565","119,349","108,115","123,115","98,464","102,282","98,400","96,289","102,282","95,444","99,245","96,922","96,289","100,804","87,725","108,522","101,535","111,167","104,345","105,140","110,431","99,022","112,641","107,883","106,667","112,298","102,926","106,667","109,926","112,298","106,338","112,298","107,231","87,610","118,343","107,583","121,076","118,634","106,092","119,531","118,704","117,089","118,704","121,076","117,089","116,262","121,076","112,275","121,076","114,922","108,809","126,807","119,265","129,092","121,850","121,637","122,677","119,265","120,092","112,275","126,807","117,507","111,936","123,680","116,680","122,677","121,850","117,507","126,807","119,265","120,092","120,582","123,483","119,702","115,594","126,086","117,330","128,689","121,111","122,305","113,764","114,727","128,689","121,111","119,702","123,483","111,856","119,702","123,714","128,689","117,330","126,086","126,086","117,330","128,689","118,508","122,305","111,236","104,324","109,581","111,101","115,645","109,996","116,010","112,229","111,101","117,956","105,372","116,184","111,022","101,470","114,540","114,244","115,706","116,623","115,662","114,693","114,071","117,632","108,845","117,867","109,479","106,918","116,438","111,970","115,127","113,881","111,269","118,352","111,884","113,112","111,866","115,140","111,328","102,345","118,277","106,681","118,277","113,791","112,042","128,244","119,015","124,642","120,852","120,947","129,079","113,834","127,203","122,938","131,699","124,430","125,711","131,699","118,442"
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,"McAllen, TX",CB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43,629","43,141","38,718","63,375","39,588","42,196","45,058","38,286","95,613","104,454","88,260","59,189","112,637","113,600","122,188","115,975","91,369","73,666","59,652","68,520","105,572","106,376","103,557","57,417","69,396","99,722","95,560","95,241","62,993","66,356","57,379","69,485","116,080","134,868","116,492","64,959","79,277","107,261","91,291","121,063","60,896","70,875","72,337","76,925","116,953"
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,"McAllen, TX",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,924","12,037","13,694","11,523","14,659","24,624","19,834","22,612","27,280","21,584","22,434","13,840","20,202","18,375","13,120","12,620","14,904","9,995","10,845","13,846","12,537","14,354","12,004","9,607","19,828","20,517","16,347","15,462","14,961","15,943","13,674","15,377","12,261","13,378","10,309","10,951","11,938","11,178","10,533","11,893","11,212","11,196","12,520","12,068","13,136","11,425","9,510","9,292","9,810","9,414","9,184","9,254","8,973","9,843","9,446","10,615","9,638","8,750","8,491","8,247","9,242","7,694","9,626","8,687","2,196","2,364","3,634","3,836","3,242","3,999","3,388","3,296",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,250","3,408","3,576","3,695","3,335","22,937","23,265","19,303","22,091","23,335","16,955","32,200","29,932","25,907","22,666","5,535","5,087","5,209","4,052","4,810","11,121","10,302","13,600","6,775","9,356","7,668","8,390","7,003","8,221","11,223","9,783","11,861","9,938","10,917","9,762","8,381","8,887","7,859","8,289","9,126","9,625","9,244","9,865","11,605","13,973"
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,"McAllen, TX",DR,PT,"1,259","1,681","1,661","1,721","1,205","1,420","1,863","1,911","1,957","1,554","1,571","1,499","1,592","1,312","1,358","3,623","3,664","2,937","3,196","3,382","3,276","3,678","2,874","3,602","3,519","3,306","4,235","3,911","3,727","4,309","4,324","4,759","4,709","4,778","4,711","4,164","2,294","2,258","2,549","2,471","2,661","2,869","2,524","3,145","3,419","2,524","2,559","2,094",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,"McAllen, TX",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,545","9,329","12,088","9,605","13,248","9,661","7,341","8,754","7,249","7,620","9,698","12,578","16,123","13,801","12,337","11,216","10,301","23,476","18,460","19,759","17,541","21,876","19,042","18,118","39,395","37,012","41,155","44,161","42,319","42,759","38,916","43,880","52,289","57,036","49,086","57,079","5,842","53,467","60,928","62,194","58,725","62,855","64,847","59,038","59,805","67,875","59,171","62,561","61,219","63,546","72,851","69,098","64,772","65,663","63,528","68,682","65,877","45,669","43,911","45,123","47,224","40,929","51,072","48,438","46,094","50,176","45,322","50,929","45,917","66,253","62,659","64,024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59,118","58,335","61,313","63,004","63,913","70,492","73,998","68,015","66,805","71,688","58,659","67,467","67,720","70,996","74,920","67,618","67,829","71,898","66,312","86,917","69,045","71,730","63,797","67,992","67,913","54,904","84,207","74,581","82,304","84,647","80,113","89,193","74,804","79,475","74,264","69,942","78,159","58,681","85,362","82,725","85,412","80,617","83,404","92,018","78,714"
60090,6090,Lower Rio Grande Valley Development Council,Active,Full Reporter,57,"McAllen, TX",MB,PT,"30,622","31,774","27,440","31,507","27,060","30,832","38,986","32,749","31,057","36,584","35,495","35,040","32,894","29,766","32,133","35,886","34,747","35,920","37,904","36,058","35,551","40,134","32,946","34,782","35,083","30,568","36,820","35,328","31,647","34,484","32,142","33,785","30,444","32,895","31,714","32,678","10,718","10,725","13,010","11,599","11,748","12,902","9,972","15,461","14,211","14,521","14,045","14,319",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,6091,Hill Country Transit District,Active,Full Reporter,163,"Killeen, TX",DR,DO,"25,233","52,415","41,786","44,693","42,880","38,068","35,761","40,425","58,013","18,174","40,122","45,997","16,177","38,402","29,652","37,729","38,231","34,027","35,231","38,423","57,843","19,948","39,740","49,862","17,355","37,278","37,043","38,804","38,334","36,508","37,518","36,898","61,410","20,575","40,481","55,555","16,960","40,561","36,714","43,420","36,983","35,982","32,656","34,835","38,772","39,760","40,893","53,154","17,827","45,968","39,655","45,823","44,374","44,402","41,301","45,192","72,098","23,042","53,129","64,532","75,363","118,353","109,361","118,408","127,646","125,958","108,779","125,722","191,222","67,411","144,224","147,725","90,801","147,748","127,676","136,230","147,655","128,511","137,860","153,716","223,956","81,559","153,782","170,026","105,462","153,626","132,733","154,692","150,072","134,856","141,532","143,077","231,038","75,636","148,486","214,055","72,797","148,765","142,071","164,461","150,738","141,800","145,840","145,525","250,433","82,503","158,832","233,691","81,284","153,594","153,029","186,777","159,126","182,697","167,965","173,067","284,799","87,383","184,341","239,120","77,775","191,780","168,985","174,492","187,173","175,639","150,089","182,233","270,241","94,401","206,515","246,457","82,431","193,640","155,547","172,004","184,795","179,610","170,937","194,168","287,243","99,541","209,658","244,662","89,906","181,762","162,736","185,822","188,524","173,415","174,072","176,864","172,227","193,187","197,352","243,315","78,574","180,469","155,448","187,583","185,976","162,862","156,075","180,128","193,265","198,837","187,285","258,403","88,908","176,346","174,713","186,058","169,061","187,182","167,227","175,136","179,469","179,464","179,470","269,203","89,733","179,469","156,858","179,524","163,795","164,923","147,668","158,587","147,150","125,779","137,289","163,200","53,685","137,983","115,642","122,791","130,156","132,247","107,761","123,104","124,393"
60091,6091,Hill Country Transit District,Active,Full Reporter,163,"Killeen, TX",MB,DO,"24,437","57,312","49,469","51,622","53,713","51,698","47,972","60,692","88,361","31,446","65,208","85,248","28,751","62,264","51,033","60,800","61,184","55,887","58,376","63,838","86,212","33,219","67,444","96,120","27,140","54,599","54,281","60,983","59,893","59,008","58,435","58,725","91,404","30,551","56,103","79,291","24,982","57,572","52,471","60,338","55,639","60,136","57,549","57,982","60,040","57,931","47,874","47,733","15,988","38,887","33,566","37,391","34,016","34,307","31,342","34,472","50,138","15,646","34,526","44,176","14,416","34,920","30,420","32,138","35,035","34,959","30,483","35,388","46,310","16,719","34,837","46,221","16,424","36,002","31,781","34,625","35,906","32,956","33,556","36,319","47,590","16,522","32,016","44,043","15,227","30,862","29,103","38,109","43,815","39,635","42,109","44,107","63,772","21,913","40,257","59,964","20,029","38,750","39,471","43,956","42,292","42,008","42,143","42,613","65,098","21,673","39,924","57,209","19,964","43,914","46,252","57,281","48,546","55,298","53,056","53,679","83,032","25,864","52,791","73,910","22,698","54,869","50,528","52,234","56,128","56,092","49,412","58,101","78,560","27,773","55,718","72,948","27,038","61,834","54,119","57,175","61,353","60,167","56,117","64,863","89,226","31,200","61,945","80,970","28,287","57,122","53,996","63,108","60,178","57,157","59,682","64,601","56,937","61,779","60,344","79,241","28,019","56,826","52,404","62,436","61,698","57,780","59,338","63,687","59,765","61,893","57,761","84,956","28,268","54,545","59,275","62,294","57,273","61,861","59,386","60,275","61,388","60,468","59,915","83,907","24,050","58,688","50,592","56,229","55,518","57,718","52,798","57,194","50,939","39,948","43,669","56,249","18,030","43,464","37,940","40,071","43,775","43,724","38,217","45,631","42,146"
60092,6092,ATC / Vancom,Inactive,Full Reporter,6,"Dallas-Fort Worth-Arlington, TX",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,"599,866","609,939","631,572","649,770","622,920","650,987","631,884","649,275","633,684","656,051","639,513","636,885","651,767","626,960","703,704","657,840","625,826","674,561","630,189","708,797","682,663","739,670","663,245","661,044","678,372","664,352","678,900","692,115","691,168","669,622","671,833","714,306","662,517","687,357","666,576","635,315","718,889","657,197","723,004","756,629","731,392","753,583","654,078","798,395","699,982","740,334","632,501","572,788","669,554","647,544",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60092,6092,ATC / Vancom,Inactive,Full Reporter,6,"Dallas-Fort Worth-Arlington, TX",DR,PT,"647,704","565,866","670,236","661,196","653,074","592,622","649,931","621,460","586,575","556,772","524,528","539,825","516,371","451,145","519,373","520,620","506,237","508,196","489,007","504,259","503,159","551,148","491,597","511,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60093,6093,Texarkana Urban Transit District,Active,Reduced Reporter,365,"Texarkana-Texarkana, TX-AR",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,"26,270","24,487","27,548","26,527","25,508","26,528","27,548","26,527","25,508","26,528",0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60094,6094,The Lawton Area Transit System,Active,Reduced Reporter,312,"Lawton, OK",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,716","3,061","2,323","1,870","1,547","1,728","1,501","1,761","1,961","2,146","1,653","1,559","3,380","2,751","3,768","3,700","3,548","4,218","3,756","4,104","4,383","4,703","4,673","4,627","4,413","4,514","4,925","4,712","4,511","4,505","4,233","5,583","4,879","5,674","5,175","4,644","4,405","4,741","6,877","7,649","6,552","6,445","7,051","7,318","9,193","9,857","7,981","8,330","7,907","9,434","9,827","10,173","9,019","9,955","9,732","10,029","11,317","10,744","10,170","10,918","9,765","9,806","11,276","10,881","9,789","10,466","10,127","16,235","11,788","10,973","9,802","9,894","9,735","7,734","10,907","11,805","9,609","9,287","8,782","10,936","10,311","9,925","9,774","8,694",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60094,6094,The Lawton Area Transit System,Active,Reduced Reporter,312,"Lawton, OK",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44,655","42,676","48,155","46,263","43,837","46,399","45,284","48,572","44,590","45,867","43,202","46,145","44,170","42,839","47,982","44,894","46,001","46,908","44,757","47,717","44,319","46,316","44,818","43,774","44,052","42,693","48,081","44,576","45,186","45,994","44,270","51,106","45,244","51,729","47,488","48,181","49,331","47,471","48,960","48,474","49,174","47,727","48,923","48,300","46,611","50,667","45,258","49,241","48,601","45,439","50,005","49,660","47,982","50,074","49,756","49,554","47,537","47,509","45,373","47,818","45,024","45,876","52,715","50,193","48,308","50,523","50,283","50,125","48,588","50,322","48,042","51,090","48,518","41,637","51,794","49,890","48,628","51,061","48,833","52,533","48,046","49,777","47,936","49,453",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,6095,Golden Crescent Regional Planning Commission,Active,Reduced Reporter,434,"Victoria, TX",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,046","8,906","9,799","10,011","9,508","10,161","10,017","13,931","11,155","11,483","10,774","10,372","10,366","9,550","10,872","10,006","9,309","9,848","9,949","11,236","12,673","13,840","13,054","10,912","12,524","11,554","12,798","11,434","12,666","13,132","14,524","17,202","17,303","12,751","11,412","13,824","15,164","14,126","13,468","14,648","15,499","15,100","16,260","13,832","14,023","17,610","15,640","13,962","101,867","106,021","107,966","107,473","99,188","104,556","108,470","105,338","110,357","116,096","98,087","103,708","110,553","104,539","127,297","117,980","116,059","122,828","112,760","124,295","123,920","129,562","124,348","122,346","116,459","105,445","129,014","115,484","124,668","130,687","133,514","144,354","139,692","142,961","133,879","126,703","135,660","133,627","128,624","126,186","136,857","132,883","132,407","149,917","129,752","144,292","129,632","109,115","136,413","123,046","127,677","140,233","145,588","131,956","136,340","137,673","106,581","117,259","101,083","93,152","104,854","101,520","96,734","103,651","104,099","103,584","104,524","98,436",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60095,6095,Golden Crescent Regional Planning Commission,Active,Reduced Reporter,434,"Victoria, TX",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,714","19,434","21,687","20,626","21,850","24,860","20,826","22,489","19,049","20,335","19,450","20,399","20,510","19,526","22,621","18,649","22,622","21,638","19,660","22,642","20,611","21,612","19,725","19,721","21,914","20,072","22,237","19,755","23,437","21,322","22,426","23,493","23,301","26,762","23,060","23,296","25,697","24,523","24,649","25,798","38,163","38,456","41,914","40,814","36,983","43,211","26,841","32,077","38,618","35,809","38,933","37,884","39,838","38,139","39,039","37,643","39,243","39,880","34,638","37,982","36,806","35,577","40,536","38,420","36,719","38,628","39,943","39,356","38,232","36,789","33,620","34,467","33,467","31,490","37,273","35,331","34,118","35,084","34,734","35,751","34,626","35,174","32,543","33,912","33,810","33,818","36,606","34,203","34,877","34,684","35,682","36,386","33,742","36,162","32,054","32,825","35,146","32,029","34,465","30,591","34,441","33,720","35,664","35,697","33,602","36,331","32,140","33,595","34,793","32,216","35,218","34,953","34,449","33,734","36,142","30,785",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60096,6096,Cleveland Area Rapid Transit,Active,Reduced Reporter,296,"Norman, OK",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,"12,524","13,359","12,812","13,280","11,387","12,180","13,812","12,160","14,690","12,843","9,763","12,600","14,213","14,224","15,062","13,457","13,386","15,543","15,894","15,451","17,943","14,645","12,680","11,782","12,363","13,543","14,320","11,899","12,363","11,636","12,364","13,137","13,196","12,504","11,355","10,690","11,214","11,524","16,049","15,533","15,822","12,247","12,477","12,181","12,639","12,444","11,334","11,457","9,242","11,699","11,046","11,513","13,138","12,683","13,876","14,536","14,507","14,402","19,592",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60096,6096,Cleveland Area Rapid Transit,Active,Reduced Reporter,296,"Norman, OK",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"44,015","40,014","44,015","42,015","43,461","41,486","41,486","46,016","38,013","45,991","41,964","29,266","32,735","35,951","35,951","32,735","35,951","35,951","32,735","35,951","35,951","39,353","31,509","32,735","28,645","35,043","35,843","37,920","29,781","26,179","27,179","28,515","38,012","39,245","36,331","39,555","33,773","33,745","35,843","34,332","33,699","26,111","24,313","32,754","31,742","31,802","31,777","33,589","26,277","28,942","39,341","39,135","26,111","27,335","25,822","39,237","34,306","34,287","31,187","33,117",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60097,6097,Midland-Odessa Urban Transit District,Active,Reduced Reporter,252,"Odessa, TX",DR,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,286","4,147","4,700","4,879","4,230","4,735","5,351","5,685","5,815","5,598","5,371","5,036","5,564","4,930","5,041","4,958","5,098","4,420","4,351","5,191","5,098","5,483","4,824","4,376","5,120","5,462","6,285","6,757","6,457","7,508","7,225","10,152","8,937","11,525","9,858","7,912","9,804","9,351","9,171","9,861","9,401","9,308","9,414","9,308","9,948","10,404","8,599","8,466","9,781","9,582","9,040","9,566","8,420","7,702","7,846","12,554","11,068","11,774","9,223","10,298","11,090","10,652","12,491","12,278","11,162","10,100","10,502","9,158","14,788","11,536","12,591","16,182","8,890","10,548","14,926","13,505","13,522","12,820","12,289","15,077","13,081","15,917","14,973","13,527","13,158","14,570","14,226","14,130","15,020","11,468","10,264","15,304","12,632","16,604","14,803","12,825","16,321","15,234","15,562","17,164","15,166","14,321","14,968","14,932","12,868",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60097,6097,Midland-Odessa Urban Transit District,Active,Reduced Reporter,252,"Odessa, TX",MB,DO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,910","48,851","54,932","52,923","50,895","52,920","50,902","55,005","50,899","53,336","50,373","55,371","53,328","49,211","53,336","51,285","53,329","53,336","51,233","55,365","51,268","53,256","60,353","61,371","63,890","59,187","66,404","61,748","63,973","67,141","61,734","66,804","58,859","66,795","61,734","61,378","64,267","61,725","63,867","64,233","62,934","61,741","60,305","61,741","57,958","63,895","56,454","59,904","61,202","56,594","61,389","61,382","58,816","61,404","61,573","61,185","57,742","63,578","56,610","59,506","58,448","56,654","63,770","61,553","58,644","62,085","61,901","61,925","59,692","55,095","52,560","55,267","52,682","50,507","57,084","53,725","52,862","54,974","51,756","57,044","54,203","55,282","61,125","60,626","62,285","59,918","56,229","52,336","54,847","52,545","51,127","57,120","49,098","56,884","52,615","51,930","54,877","50,151","56,854","55,004","47,368","51,987","54,805","57,701","50,434",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60097,6097,Midland-Odessa Urban Transit District,Active,Reduced Reporter,252,"Odessa, TX",MB,PT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,656","6,960","7,308","7,656","7,308","6,960","7,656","7,656","6,960",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
