AgencyID,Mode_Cd,Service_Cd,Kwh_Propulsion,Kwh_Charge_Batteries,Gl_Diesel_Num,Gl_Gas_Num,Gl_Lpg_Num,Gl_Lng_Num,Gl_Meth_Num,Gl_Eth_Num,Gl_Cng_Num,Gl_Bunker_Num,Gl_Kero_Num,Gl_Grain_Num,Other_Fuel_Num,Gl_Biodiesel_Num,Other_Energy_Desc
4097,MB,DO,                ,                ,"45,318",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4100,DR,DO,                ,                ,                ,"185,180",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4100,MB,DO,                ,                ,"78,844",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4102,DR,DO,                ,                ,                ,"89,721",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4102,MB,DO,                ,                ,"114,529","18,197",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4103,DR,DO,                ,                ,"66,853","5,333",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4103,DR,PT,                ,                ,                ,"36,503",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4104,DR,DO,                ,                ,"4,673","55,284",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4104,MB,DO,                ,                ,"74,764","22,927",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4105,PB,PT,                ,                ,                ,"3,350,109",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4108,DR,DO,                ,                ,                ,"45,526",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4108,MB,DO,                ,                ,"523,852",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4108,VP,DO,                ,                ,                ,"100,232",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4110,DR,PT,                ,                ,"588,679",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4110,MB,PT,                ,                ,"15,257",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"22,064",                                                                                                    
4113,DR,DO,                ,                ,"8,617","4,094",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4113,MB,DO,                ,                ,"12,413",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4114,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4114,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4127,DR,DO,                ,                ,"45,975","38,388",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4127,DR,PT,                ,                ,                ,"99,829",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4127,MB,DO,                ,                ,"78,002","1,492",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4128,DR,PT,                ,                ,"47,655","34,198",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4128,MB,PT,                ,                ,"37,443",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4133,DR,PT,                ,                ,                ,"257,231",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4135,CB,PT,                ,                ,"827,056",                ,                ,                ,                ,                ,"33,981",                ,                ,                ,                ,                ,                                                                                                    
4135,VP,PT,                ,                ,                ,"127,281",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4138,DR,PT,                ,                ,"22,703","3,264",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4138,MB,PT,                ,                ,"1,603,639",                ,                ,                ,                ,                ,"474,941",                ,                ,                ,                ,                ,                                                                                                    
4140,DR,PT,                ,                ,"102,121","4,523",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4140,MB,PT,                ,                ,"230,575",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4141,DR,PT,                ,                ,"63,428",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4141,MB,PT,                ,                ,"347,934",                ,                ,                ,                ,                ,0,                ,                ,                ,                ,                ,                                                                                                    
4144,DR,DO,                ,                ,                ,"27,063",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4144,MB,DO,                ,                ,"39,902",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4148,DR,DO,                ,                ,                ,"101,527",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4152,VP,DO,                ,                ,                ,"188,434",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4153,VP,DO,                ,                ,                ,"264,871",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4155,DR,PT,                ,                ,"11,621","85,048",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4155,MB,PT,                ,                ,"12,981","38,726",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4158,DR,PT,                ,                ,"31,564","269,425",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4158,MB,PT,                ,                ,"84,237",151,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4159,CB,PT,                ,                ,"37,020",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4159,CR,PT,                ,                ,"210,055",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4159,VP,DO,                ,                ,                ,"71,342",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4169,VP,PT,                ,0,0,"44,031",0,0,0,0,0,0,0,0,0,0,                                                                                                    
4171,DR,DO,                ,0,0,"197,930",824,0,0,0,0,0,0,0,0,0,                                                                                                    
4172,DR,DO,                ,                ,140,"116,657",                ,                ,                ,                ,                ,                ,                ,                ,                ,423,                                                                                                    
4172,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"53,689",                                                                                                    
4173,MB,PT,                ,                ,"408,202",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4173,VP,DO,                ,                ,                ,"68,968",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4175,FB,DO,                ,                ,"1,730,000",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4177,MB,PT,                ,                ,                ,"48,769",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4178,VP,DO,                ,                ,                ,"29,385",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4179,MB,DO,                ,                ,"74,406",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4179,MB,PT,                ,                ,"224,331",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"16,443",                                                                                                    
4180,DR,DO,                ,                ,                ,"5,772",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4180,MB,DO,                ,                ,"312,673","4,270",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4185,MB,PT,                ,                ,"113,042","1,876",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4188,DR,DO,                ,                ,                ,"74,160",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4188,MB,DO,                ,                ,"286,394",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4191,DR,DO,                ,                ,                ,"171,751",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4191,MB,DO,                ,                ,"6,076",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4191,VP,DO,                ,                ,                ,"19,560",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4192,DR,PT,                ,                ,"8,362",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4192,MB,PT,                ,                ,"4,526",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4198,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4198,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4199,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
4200,VP,PT,                ,0,                ,"85,394",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5001,DR,PT,                ,                ,"8,887","97,659",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5001,MB,DO,                ,                ,"181,977","3,033",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5001,MB,PT,                ,                ,"27,721","16,555",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5002,DR,PT,                ,                ,                ,"75,465",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5002,MB,DO,                ,                ,"235,043",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5003,DR,PT,                ,                ,                ,"25,828",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5003,MB,DO,                ,                ,"218,760",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5003,SR,DO,"177,440",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5004,DR,PT,                ,                ,"65,036",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5004,MB,DO,                ,                ,"152,520",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5005,DR,DO,                ,                ,"37,021",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5005,DR,PT,                ,                ,"11,761","131,542",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5005,MB,DO,                ,                ,"1,198,208",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5006,DR,DO,                ,                ,                ,"23,970",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5006,MB,DO,                ,                ,"272,153",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5008,DR,PT,                ,                ,"402,242","4,854",                ,                ,                ,                ,"12,475",                ,                ,                ,                ,                ,                                                                                                    
5008,MB,DO,                ,                ,"3,905,106",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5009,MB,DO,                ,                ,"111,416",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5009,MB,PT,                ,                ,"8,508",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5010,CB,DO,                ,                ,"50,331",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5010,DR,DO,                ,                ,"202,445",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5010,MB,DO,                ,                ,"727,443",                ,                ,                ,                ,                ,"173,695",                ,                ,                ,                ,                ,                                                                                                    
5011,DR,DO,                ,                ,"152,600",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"27,373",                                                                                                    
5011,MB,DO,                ,                ,"296,223",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"53,135",                                                                                                    
5012,DR,PT,                ,                ,"177,788",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5012,MB,DO,                ,                ,"2,799,291",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5015,DR,DO,                ,                ,"326,690","5,771",                ,                ,                ,                ,                ,                ,                ,                ,                ,0,                                                                                                    
5015,DR,PT,                ,                ,0,"241,102",                ,                ,                ,                ,                ,                ,                ,                ,                ,0,                                                                                                    
5015,HR,DO,"26,024,462",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5015,LR,DO,"11,912,103",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5015,MB,DO,                ,0,"4,429,201",0,0,0,0,0,0,0,0,0,0,0,                                                                                                    
5016,DR,PT,                ,                ,"336,161","2,111",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5016,MB,DO,                ,                ,"2,643,297",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5017,DR,DO,                ,                ,"328,902",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5017,MB,DO,                ,                ,"1,351,748",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5017,TB,DO,"817,117",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5021,DR,DO,                ,                ,"128,883",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"11,540",                                                                                                    
5021,MB,DO,                ,                ,"141,879",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"12,704",                                                                                                    
5022,DR,DO,                ,                ,"200,490",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5022,MB,DO,                ,                ,"428,974",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"396,123",                                                                                                    
5024,DR,DO,                ,                ,"42,608","2,348",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5024,MB,DO,                ,                ,"258,172",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5025,DR,PT,                ,                ,"21,003",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5025,MB,DO,                ,                ,"416,251",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5026,DR,PT,                ,                ,                ,"3,378",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5026,MB,PT,                ,                ,"59,191",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"21,830",                                                                                                    
5027,CR,PT,                ,                ,"374,168",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5027,LR,DO,"17,300,964",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5027,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"7,100,016",                                                                                                    
5028,CB,DO,                ,                ,"25,014",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,Used cooking oil from local St. Cloud State University food service                                 
5028,DR,DO,                ,                ,"62,369",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,Used cooking oil from local St. Cloud State University food service                                 
5028,MB,DO,                ,                ,"277,305",                ,                ,                ,                ,                ,                ,                ,                ,                ,"1,553",                ,Used cooking oil from local St. Cloud State University food service                                 
5029,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"68,446",                                                                                                    
5029,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"152,346",                                                                                                    
5031,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"385,258",                                                                                                    
5031,DR,PT,                ,                ,"103,309",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5031,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"2,615,483",                                                                                                    
5031,MB,PT,                ,                ,"75,913",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5032,DR,DO,                ,                ,"394,138","17,330",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5032,DR,PT,                ,                ,"4,678",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5032,MB,DO,                ,                ,"767,618",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5033,DR,PT,                ,                ,"382,101","69,350",0,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5033,MB,DO,                ,                ,"1,181,457",0,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5033,VP,DO,                ,                ,                ,"20,827",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
5034,DR,DO,                ,                ,"46,974","18,710",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
