AgencyID,  mode_cd,  service_cd, kwh_propulsion,  kwh_charge_batteries,  gl_diesel_num, gl_gas_num, ec.gl_lpg_num, ec.gl_lng_num, ec.gl_meth_num, gl_eth_num,  gl_cng_num,  gl_bunker_num,  gl_kero_num, gl_grain_num,  other_fuel_num,  gl_biodiesel_num, other_energy_desc,Total
6101,DR,DO,0,0,"50,729",0,"5,687",0,0,0,0,0,0,0,0,0,,56416
6101,MB,DO,0,0,"170,914",0,"34,492",0,0,0,0,0,0,0,0,"54,171",,259577
6102,DR,DO,0,992,"41,543","41,639","37,346",0,0,0,0,0,0,0,0,0,,121520
6102,MB,DO,0,283,"33,974",0,0,0,0,0,0,0,0,0,0,0,,34257
6107,DR,DO,0,0,"54,226","41,837","21,360",0,0,0,0,0,0,0,0,0,,117423
7001,DR,DO,0,0,"26,887",0,0,0,0,0,0,0,0,0,0,0,,26887
7001,MB,DO,0,0,"10,000",0,0,0,0,0,0,0,0,0,0,"341,181",,351181
7002,DR,DO,0,0,"14,316","74,583",0,0,0,0,0,0,0,0,0,0,,88899
7002,MB,DO,0,0,"808,710","10,363",0,0,0,0,0,0,0,0,0,0,,819073
7003,DR,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"19,143",,19143
7003,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"237,297",,237297
7005,DR,DO,0,0,"152,259",0,0,0,0,0,0,0,0,0,0,0,,152259
7005,MB,DO,0,0,"2,246,205",0,0,0,0,0,0,0,0,0,0,"156,023",,2402228
7005,VP,DO,0,0,0,"37,514",0,0,0,0,0,0,0,0,0,0,,37514
7006,DR,DO,0,0,"725,913",0,0,0,0,0,0,0,0,0,0,0,,725913
7006,LR,DO,"35,678,674",0,0,0,0,0,0,0,0,0,0,0,0,0,,35678674
7006,MB,DO,0,0,"4,467,092",0,0,0,0,0,"350,240",0,0,0,0,0,,4817332
7007,MB,DO,0,0,"38,343",0,0,0,0,0,0,0,0,0,0,0,,38343
7008,MB,DO,0,0,"249,914",0,0,0,0,"24,514",0,0,0,0,0,"25,228",,299656
7009,MB,DO,0,0,"148,862",0,0,0,0,0,0,0,0,0,0,0,,148862
7010,DR,DO,0,0,"137,278","2,421",0,0,0,0,0,0,0,0,0,0,,139699
7010,MB,DO,0,0,"621,890",0,0,0,0,0,0,0,0,0,0,0,,621890
7010,VP,DO,0,0,0,"117,208",0,0,0,0,0,0,0,0,0,0,,117208
7011,DR,DO,0,0,"9,891","11,649",0,0,0,0,0,0,0,0,0,"12,684",,34224
7011,MB,DO,0,0,"18,649",0,0,0,0,0,0,0,0,0,0,"52,669",,71318
7012,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"140,380",,140380
7013,DR,DO,0,0,"48,946",0,0,0,0,0,0,0,0,0,0,0,,48946
7013,MB,DO,0,0,"85,800",0,0,0,0,0,0,0,0,0,0,0,,85800
7014,DR,DO,0,0,0,"49,530",0,0,0,0,0,0,0,0,0,0,,49530
7014,MB,DO,0,0,"227,082","12,725",0,0,0,0,0,0,0,0,0,0,,239807
7015,DR,DO,0,0,0,"110,043",0,0,0,0,0,0,0,0,0,0,,110043
7015,MB,DO,0,0,"417,894",0,0,0,0,0,0,0,0,0,0,0,,417894
7016,DR,DO,0,0,0,"5,022",0,0,0,0,0,0,0,0,0,"17,506",,22528
7016,MB,DO,0,0,0,"1,686",0,0,0,0,0,0,0,0,0,"168,647",,170333
7018,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"171,614",,171614
7019,DR,DO,0,0,"9,389",0,0,0,0,0,0,0,0,0,0,761,,10150
7019,MB,DO,0,0,"183,666","2,241",0,0,0,0,0,0,0,0,0,"14,892",,200799
7030,MB,DO,0,0,"58,439",0,0,0,0,0,0,0,0,0,0,0,,58439
7032,MB,DO,0,0,"153,684",0,0,0,0,0,0,0,0,0,0,0,,153684
7041,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"291,430",,291430
7043,DR,DO,0,0,"2,668","24,310",0,0,0,0,0,0,0,0,0,0,,26978
7043,MB,DO,0,0,"78,087",0,0,0,0,0,0,0,0,0,0,0,,78087
8001,DR,DO,0,0,"293,425","34,930",0,0,0,0,0,0,0,0,0,0,,328355
8001,LR,DO,"20,796,900",0,0,0,0,0,0,0,0,0,0,0,0,0,,20796900
8001,MB,DO,0,0,"4,595,112",0,0,0,0,0,"1,685",0,0,0,0,0,,4596797
8001,VP,DO,0,0,0,"520,444",0,0,0,0,0,0,0,0,0,0,,520444
8004,DR,DO,0,0,0,"33,242",0,0,0,0,0,0,0,0,0,0,,33242
8004,MB,DO,0,0,"146,887",0,0,0,0,0,0,0,0,0,0,0,,146887
8006,DR,DO,0,0,"16,160",0,0,0,0,0,0,0,0,0,0,0,,16160
8006,LR,DO,"44,350,259",0,0,0,0,0,0,0,0,0,0,0,0,0,,44350259
8006,MB,DO,0,0,"6,076,071",0,0,0,0,0,"154,857",0,0,0,0,0,,6230928
8007,MB,DO,0,0,"132,100",0,0,0,0,0,0,0,0,0,0,0,,132100
8008,MB,DO,0,0,"44,728","16,643",0,0,0,0,0,0,0,0,0,0,,61371
8009,DR,DO,0,0,"12,133","1,403",0,0,0,0,0,0,0,0,0,0,,13536
8009,MB,DO,0,0,"120,256",0,0,0,0,0,0,0,0,0,0,0,,120256
8010,DR,DO,0,0,"22,326",0,0,0,0,0,0,0,0,0,0,0,,22326
8010,MB,DO,0,0,"69,068",0,0,0,0,0,0,0,0,0,0,0,,69068
8011,DR,DO,0,0,0,"16,525",0,0,0,0,"3,910",0,0,0,0,0,,20435
8011,MB,DO,0,0,0,0,0,0,0,0,"8,357",0,0,0,0,"191,617",,199974
8012,DR,DO,0,0,0,"10,805",0,0,0,0,0,0,0,0,0,0,,10805
8012,MB,DO,0,0,"121,280",0,0,0,0,0,0,0,0,0,0,0,,121280
8014,DR,DO,0,0,"32,698",0,0,0,0,0,0,0,0,0,0,0,,32698
8014,MB,DO,0,0,"26,123","2,261",0,0,0,0,0,0,0,0,0,0,,28384
8020,DR,DO,0,0,0,"19,421",0,0,0,0,0,0,0,0,0,0,,19421
8020,MB,DO,0,0,"14,328","46,791",0,0,0,0,0,0,0,0,0,0,,61119
8025,DR,DO,0,0,"2,374","5,931",0,0,0,0,0,0,0,0,0,0,,8305
8025,MB,DO,0,0,"15,667",0,0,0,0,0,0,0,0,0,0,0,,15667
9001,MB,DO,0,0,0,0,0,0,0,0,0,0,0,0,0,"976,174",,976174
9003,HR,DO,"304,286,068",0,0,0,0,0,0,0,0,0,0,0,0,0,,304286068
9004,DR,DO,0,0,0,0,0,0,0,0,"77,152",0,0,0,0,0,,77152
9004,MB,DO,0,0,0,0,0,0,0,0,"1,410,391",0,0,0,0,0,,1410391
9006,DR,DO,0,0,0,"46,876",0,0,0,0,0,0,0,0,0,0,,46876
9006,MB,DO,0,0,"743,628","1,650",0,0,0,0,"112,404",0,0,0,0,0,,857682
9008,MB,DO,0,0,"778,531",0,0,"1,984,620",0,0,0,0,0,0,0,0,,2763151
9009,MB,DO,0,0,"1,948,332",0,0,0,0,0,0,0,0,0,0,0,,1948332
9010,MB,DO,0,0,"589,178",0,0,0,0,0,0,0,0,0,0,0,,589178
9012,DR,DO,0,0,"75,006","12,044",0,0,0,0,"2,415",0,0,0,0,0,,89465
9012,MB,DO,0,0,"907,392",0,0,0,0,0,"8,409",0,0,0,0,0,,915801
9013,LR,DO,"28,034,392",0,0,0,0,0,0,0,0,0,0,0,0,0,,28034392
9013,MB,DO,0,0,"4,676,583","23,934",0,0,0,0,0,0,0,0,"8,778",0,NOTE:  Line 13 refers to hydrogen fuel for powering the Zero Emission Bus (ZEB),4709295
9014,MB,DO,0,0,"6,505,881","159,881",0,0,0,0,0,0,0,0,"5,788",0,Hydrogen Fuel,6671550
9015,CC,DO,"3,841,058",0,0,0,0,0,0,0,0,0,0,0,0,0,,3841058
9015,LR,DO,"49,904,556",0,0,0,0,0,0,0,0,0,0,0,0,0,,49904556
9015,MB,DO,0,0,"5,119,763",0,0,0,0,0,0,0,0,0,0,0,,5119763
9015,TB,DO,"32,991,385",0,0,0,0,0,0,0,0,0,0,0,0,0,,32991385
9016,FB,DO,0,0,"1,588,738",0,0,0,0,0,0,0,0,0,0,0,,1588738
9016,MB,DO,0,0,"1,575,107",0,0,0,0,0,0,0,0,0,0,0,,1575107
9017,MB,DO,0,0,"305,472",0,0,0,0,0,284,0,0,0,0,0,,305756
9019,LR,DO,"35,631,920",0,0,0,0,0,0,0,0,0,0,0,0,0,,35631920
9019,MB,DO,0,0,"45,590","25,796",0,0,0,0,"2,816,596",0,0,0,0,0,,2887982
9020,MB,DO,0,"348,014","480,295",0,0,0,0,0,0,0,0,0,0,"89,021",,917330
9022,DR,DO,0,0,"11,790","39,005",0,0,0,0,0,0,0,0,0,0,,50795
9022,MB,DO,0,0,"338,224","16,861",0,0,0,0,0,0,0,0,0,0,,355085
9023,MB,DO,0,0,"1,755,055","521,570",0,0,0,0,0,0,0,0,0,0,,2276625
9026,LR,DO,"41,485,953",0,0,0,0,0,0,0,0,0,0,0,0,0,,41485953
9026,MB,DO,0,0,"714,105",0,0,0,0,0,"4,193,617",0,0,0,0,0,,4907722
9027,MB,DO,0,0,"894,618","30,882",0,0,0,0,"780,085",0,0,0,0,0,,1705585
9029,MB,DO,0,0,"112,159","32,359",0,0,0,0,"2,820,762",0,0,0,0,0,,2965280
9030,MB,DO,0,0,"948,316",0,0,0,0,0,"1,094,389",0,0,0,0,0,,2042705
9031,MB,DO,0,0,0,0,0,0,0,0,"1,747,671",0,0,0,0,0,,1747671
9032,DR,DO,0,0,180,"134,611",0,0,0,0,0,0,0,0,0,0,,134791
9033,DR,DO,0,0,"45,156","4,565",0,0,0,0,0,0,0,0,0,"391,708",,441429
9033,MB,DO,0,0,"547,981",0,0,0,0,0,"1,501,801",0,0,0,0,"656,202",,2705984
9034,DR,DO,0,0,"32,126","23,735","10,639",0,0,0,0,0,0,0,0,0,,66500
9034,MB,DO,0,0,"31,191","4,835","4,464",0,0,0,0,0,0,0,0,0,,40490
9035,MB,DO,0,0,0,0,0,0,0,0,"744,899",0,0,0,0,0,,744899
9036,MB,DO,0,0,"3,626,377","20,797",0,"6,537,423",0,0,0,0,0,0,0,0,,10184597
9039,MB,DO,0,0,0,0,0,0,0,0,"665,981",0,0,0,0,0,,665981
9041,DR,DO,0,0,"3,005","3,893",0,0,0,0,0,0,0,0,0,0,,6898
9041,MB,DO,0,0,"801,841","70,770",0,0,0,0,0,0,0,0,0,0,,872611
9042,MB,DO,0,0,"180,430","233,538",0,0,0,0,0,0,0,0,0,0,,413968
9043,DR,DO,0,0,0,148,0,0,0,0,"8,100",0,0,0,0,0,,8248
9043,MB,DO,0,0,"74,452",0,0,0,0,0,0,0,0,0,0,0,,74452
9050,DR,DO,0,0,0,"1,404",0,0,0,0,"67,114",0,0,0,0,0,,68518
9050,MB,DO,0,0,0,0,0,0,0,0,"83,645",0,0,0,0,0,,83645
9062,MB,DO,0,0,"626,814",0,0,0,0,0,"107,629",0,0,0,0,0,,734443
9078,MB,DO,0,0,"938,380",0,0,0,0,0,0,0,0,0,0,0,,938380
9079,DR,DO,0,0,0,0,0,0,0,0,"98,007",0,0,0,0,0,"3,171 Gallons of Hydrogen",98007
9079,MB,DO,0,0,0,0,0,0,0,0,"731,320",0,0,0,"3,171",0,"3,171 Gallons of Hydrogen",734491
9086,DR,DO,0,0,0,0,"58,127",0,0,0,"72,249",0,0,0,0,0,,130376
9119,MB,DO,0,0,0,"4,081","63,206",0,0,0,0,0,0,0,0,0,,67287
9132,DR,DO,0,0,"52,965","67,471",0,0,0,0,0,0,0,0,0,0,,120436
9137,DR,DO,0,0,0,"15,965",0,0,0,0,0,0,0,0,0,0,,15965
9140,DR,DO,0,0,0,"30,083",0,0,0,0,0,0,0,0,0,0,,30083
9142,MB,DO,0,0,"17,598",0,0,0,0,0,"235,284",0,0,0,0,0,,252882
9154,HR,DO,"83,378,000",0,0,0,0,0,0,0,0,0,0,0,0,0,,83378000
9154,LR,DO,"88,940,570",0,0,0,0,0,0,0,0,0,0,0,0,0,,88940570
9154,MB,DO,0,0,"2,471,406",0,0,0,0,0,"39,409,681",0,0,0,0,0,,41881087
9169,VP,DO,0,0,0,"308,590",0,0,0,0,0,0,0,0,0,0,,308590
9176,VP,DO,0,0,0,"167,782",0,0,0,0,0,0,0,0,0,0,,167782
9180,DR,DO,0,0,0,"19,978",0,0,0,0,0,0,0,0,0,0,,19978
9180,MB,DO,0,0,"110,444","10,379",0,0,0,0,0,0,0,0,0,0,,120823
9196,MB,DO,0,0,"26,911","1,206",0,0,0,0,"185,053",0,0,0,0,0,,213170
9200,VP,DO,0,0,0,"285,608",0,0,0,0,0,0,0,0,0,0,,285608
