AgencyID,Mode_Cd,Service_Cd,Kwh_Propulsion,Kwh_Charge_Batteries,Gl_Diesel_Num,Gl_Gas_Num,Gl_Lpg_Num,Gl_Lng_Num,Gl_Meth_Num,Gl_Eth_Num,Gl_Cng_Num,Gl_Bunker_Num,Gl_Kero_Num,Gl_Grain_Num,Other_Fuel_Num,Gl_Biodiesel_Num,Other_Energy_Desc
7007,MB,PT,                ,                ,                ,"2,475",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7008,DR,PT,                ,                ,"27,934","11,921",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7008,MB,DO,                ,                ,"233,170",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7009,DR,PT,                ,                ,"20,577",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7009,MB,DO,                ,                ,"179,679",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7010,DR,DO,                ,                ,"201,374","9,079",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7010,MB,DO,                ,                ,"627,464",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7010,VP,DO,                ,                ,                ,"149,130",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7011,DR,DO,                ,0,0,"5,851",0,0,0,0,0,0,0,0,0,"23,200",                                                                                                    
7011,MB,DO,                ,0,0,0,0,0,0,0,0,0,0,0,0,"76,680",                                                                                                    
7012,DR,PT,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"25,143",                                                                                                    
7012,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"141,950",                                                                                                    
7013,DR,DO,                ,                ,"48,178",355,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7013,DR,PT,                ,                ,                ,"10,325",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7013,MB,DO,                ,                ,"110,463",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7014,DR,DO,                ,                ,                ,"63,559",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7014,DR,PT,                ,                ,                ,"9,347",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7014,MB,DO,                ,                ,"230,707","3,411",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7015,DR,DO,                ,0,0,"110,383",0,0,0,0,0,0,0,0,0,0,                                                                                                    
7015,DR,PT,                ,0,0,"186,069",0,0,0,0,0,0,0,0,0,0,                                                                                                    
7015,MB,DO,                ,0,"426,801",0,0,0,0,0,0,0,0,0,0,0,                                                                                                    
7016,DR,DO,                ,                ,                ,"3,074",                ,                ,                ,                ,                ,                ,                ,                ,                ,"28,251",                                                                                                    
7016,MB,DO,                ,                ,                ,"13,968",                ,                ,                ,                ,                ,                ,                ,                ,                ,"178,110",                                                                                                    
7018,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"186,849",                                                                                                    
7019,DR,DO,                ,0,"9,756",0,0,0,0,0,0,0,0,0,0,"1,083",                                                                                                    
7019,MB,DO,                ,0,"186,716",359,0,0,0,"1,434",0,0,0,0,0,"20,746",                                                                                                    
7030,MB,DO,                ,                ,"60,534",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7032,MB,DO,                ,                ,"156,665",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7035,DR,PT,                ,                ,"157,011",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7035,MB,PT,                ,                ,"338,411",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7041,DR,DO,                ,                ,                ,                ,                ,                ,                ,"4,259",                ,                ,                ,                ,                ,                ,                                                                                                    
7041,MB,DO,                ,                ,                ,                ,                ,                ,                ,"4,178",                ,                ,                ,                ,                ,"316,541",                                                                                                    
7041,MB,PT,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7043,DR,DO,                ,                ,"1,928","18,668",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7043,MB,DO,                ,                ,"52,339",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"19,806",                                                                                                    
7044,MB,PT,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"26,212",                                                                                                    
7045,DR,DO,                ,0,"34,302",0,0,0,0,0,0,0,0,"25,271",0,0,                                                                                                    
7047,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7047,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
7048,DR,PT,                ,                ,"5,284","57,565",                ,                ,                ,                ,                ,                ,                ,                ,                ,"1,333",                                                                                                    
7048,MB,PT,                ,                ,"88,702","3,446",                ,                ,                ,                ,                ,                ,                ,                ,                ,"191,224",                                                                                                    
8001,CR,DO,                ,                ,"1,347,402",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8001,DR,DO,                ,                ,"261,833","8,399",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8001,DR,PT,                ,                ,"56,038","145,682",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8001,LR,DO,"23,196,953",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8001,MB,DO,                ,                ,"4,316,455",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8001,VP,DO,                ,                ,                ,"456,222",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8002,DR,DO,                ,                ,"85,161",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8002,MB,DO,                ,                ,"141,406",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8003,DR,PT,                ,                ,"25,655",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"14,636",                                                                                                    
8003,MB,PT,                ,                ,"111,960",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"63,869",                                                                                                    
8004,DR,DO,                ,                ,                ,"32,858",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8004,MB,DO,                ,                ,"136,498",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8005,DR,PT,                ,                ,"17,078","95,904",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8005,MB,PT,                ,                ,"459,471","7,206",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8005,VP,DO,                ,                ,                ,"31,930",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8006,DR,DO,                ,                ,"27,305",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8006,DR,PT,                ,                ,                ,"1,166,309",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8006,LR,DO,"46,339,256",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8006,MB,DO,                ,                ,"5,418,175",                ,                ,                ,                ,                ,"164,263",                ,                ,                ,                ,                ,                                                                                                    
8006,MB,PT,                ,                ,"4,076,276",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8007,DR,PT,                ,                ,"11,470","23,091",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8007,MB,DO,                ,                ,"140,777",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8008,DR,PT,                ,                ,                ,"22,757",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8008,MB,DO,                ,                ,"51,142","20,631",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8009,DR,DO,                ,                ,"10,348","4,811",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8009,MB,DO,                ,                ,"132,468",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8010,DR,DO,                ,                ,"17,505",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8010,MB,DO,                ,                ,"77,590",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8011,DR,DO,                ,                ,                ,"4,300",                ,                ,                ,                ,"1,581",                ,                ,                ,                ,                ,                                                                                                    
8011,DR,PT,                ,                ,                ,"36,278",                ,                ,                ,                ,"1,261",                ,                ,                ,                ,                ,                                                                                                    
8011,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,"96,938",                ,                ,                ,                ,"138,263",                                                                                                    
8012,DR,DO,                ,                ,                ,"9,151",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8012,MB,DO,                ,                ,"105,390",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8013,DR,PT,                ,0,0,"38,109",0,0,0,0,0,0,0,0,0,0,                                                                                                    
8013,MB,PT,                ,0,"10,479","25,851",0,0,0,0,0,0,                ,0,0,                ,                                                                                                    
8014,DR,DO,                ,0,"25,141",0,0,0,0,0,0,0,0,0,0,0,                                                                                                    
8014,MB,DO,                ,0,"30,014","4,679",0,0,0,0,0,0,0,0,0,0,                                                                                                    
8016,DR,PT,                ,                ,                ,"22,334",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8016,MB,PT,                ,                ,"74,931","31,268",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8019,DR,PT,                ,                ,"112,146","10,651",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8019,MB,PT,                ,                ,"58,472",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8020,DR,DO,                ,                ,                ,"27,271",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8020,MB,DO,                ,                ,890,"48,737",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8025,DR,DO,                ,                ,"1,229","5,707",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8025,MB,DO,                ,                ,"12,450","1,979",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8028,DR,DO,                ,                ,"2,508","15,539",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8028,MB,DO,                ,                ,"178,462",230,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8106,VP,DO,                ,                ,                ,"87,442",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8107,MB,DO,                ,                ,"24,716",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
8108,VP,PT,                ,                ,                ,"58,012",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9001,DR,PT,                ,                ,                ,                ,                ,                ,                ,                ,"192,458",                ,                ,                ,                ,                ,                                                                                                    
9001,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"782,073",                                                                                                    
9001,VP,PT,                ,                ,                ,"7,945",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9002,DR,PT,                ,                ,"734,297","17,504",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9002,MB,PT,                ,                ,"5,624,653",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9003,HR,DO,"281,721,374",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9004,DR,DO,                ,                ,                ,                ,                ,                ,                ,                ,"95,086",                ,                ,                ,                ,                ,                                                                                                    
9004,MB,DO,                ,                ,                ,                ,                ,                ,                ,                ,"1,592,449",                ,                ,                ,                ,                ,                                                                                                    
9006,DR,DO,                ,                ,                ,"52,082",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9006,MB,DO,                ,                ,"224,738","1,280",                ,                ,                ,                ,"687,909",                ,                ,                ,                ,                ,                                                                                                    
9007,DR,PT,                ,                ,                ,                ,"86,251",                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9007,MB,PT,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"475,904",                                                                                                    
9008,DR,PT,                ,                ,                ,"10,884",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9008,MB,DO,                ,                ,                ,"6,625",                ,"2,157,975",                ,                ,                ,                ,                ,                ,                ,"1,100,797",                                                                                                    
9009,DR,PT,                ,                ,"124,461","55,987",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9009,MB,DO,                ,                ,"1,777,059",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9009,MB,PT,                ,                ,"846,996","49,088",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9010,MB,DO,                ,                ,"549,567","9,012",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9010,MB,PT,                ,                ,"67,833",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9012,DR,DO,                ,                ,"28,018","4,645",                ,                ,                ,                ,"1,849",                ,                ,                ,                ,                ,                                                                                                    
9012,DR,PT,                ,                ,264,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9012,MB,DO,                ,                ,"822,048",                ,                ,                ,                ,                ,"2,768",                ,                ,                ,                ,                ,                                                                                                    
9013,DR,PT,                ,                ,                ,"481,782",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,Hydrogen Fuel                                                                                       
9013,LR,DO,"22,358,361",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9013,MB,DO,                ,                ,"3,972,787","302,276",                ,                ,                ,                ,                ,                ,                ,                ,"1,853",                ,Hydrogen Fuel                                                                                       
9013,MB,PT,                ,                ,"2,395",602,"53,535",                ,                ,                ,                ,                ,                ,                ,                ,                ,Hydrogen Fuel                                                                                       
9014,DR,PT,                ,                ,"318,799","454,602",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,Hydrogen usage for Fuel Cell Vehicles                                                               
9014,MB,DO,                ,                ,"6,619,814","168,708",                ,                ,                ,                ,                ,                ,                ,                ,"14,425",                ,Hydrogen usage for Fuel Cell Vehicles                                                               
9015,CC,DO,"3,853,173",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9015,DR,PT,                ,                ,327,"162,969",                ,                ,                ,                ,                ,                ,                ,                ,                ,"11,215",                                                                                                    
9015,LR,DO,"53,800,267",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9015,MB,DO,                ,                ,"4,261,768",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9015,TB,DO,"33,039,840",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9016,DR,PT,                ,                ,                ,"700,423",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9016,FB,DO,                ,                ,"1,592,227",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9016,MB,DO,                ,                ,"1,634,686",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9016,MB,PT,                ,                ,"25,632",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9017,DR,PT,                ,                ,"17,671","10,528",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9017,MB,DO,                ,                ,"251,442","42,390",                ,                ,                ,                ,807,                ,                ,                ,                ,                ,                                                                                                    
9017,MB,PT,                ,                ,                ,"3,510",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9019,DR,PT,                ,                ,"35,570","356,008",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9019,LR,DO,"34,946,640",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9019,MB,DO,                ,                ,"10,284","82,198",                ,                ,                ,                ,"2,450,144",                ,                ,                ,                ,                ,                                                                                                    
9020,DR,PT,                ,                ,                ,"39,188",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9020,MB,DO,                ,"396,684","571,081",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,"51,894",                                                                                                    
9022,DR,DO,                ,                ,"11,288","12,895",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9022,MB,DO,                ,                ,"250,515","71,674",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
9023,DR,PT,                ,                ,                ,"36,421",                ,                ,                ,                ,                ,                ,                ,                ,                ,                ,                                                                                                    
